9.431600000000000000e+04
4.873800000000000000e+04
5.497700000000000000e+04
4.501400000000000000e+04
4.938000000000000000e+04
7.975400000000000000e+04
4.879900000000000000e+04
3.410600000000000000e+04
5.457500000000000000e+04
7.309200000000000000e+04
5.645300000000000000e+04
5.317300000000000000e+04
4.333600000000000000e+04
8.042800000000000000e+04
6.271600000000000000e+04
4.137000000000000000e+04
6.509400000000000000e+04
8.593700000000000000e+04
6.915100000000000000e+04
4.551800000000000000e+04
